City ID,Date,Country,City,Lat,Lng,Max Temp,Humidity,Wind Speed,Cloud Cover
370,2020-04-09 13:49:50,GL,Nanortalik,60.14,-45.24,37.69,74,25.57,81
371,2020-04-09 13:49:50,KZ,Semey,50.41,80.23,39.2,54,6.71,100
372,2020-04-09 13:48:08,HK,Hong Kong,22.29,114.16,73.0,60,16.11,0
373,2020-04-09 13:49:50,MX,Ixtapa,20.7,-105.2,83.95,26,3.67,92
374,2020-04-09 13:49:50,CN,Zhangjiakou,40.81,114.88,41.23,46,3.56,46
375,2020-04-09 13:49:50,RU,Pevek,69.7,170.31,-3.3,93,6.02,100
376,2020-04-09 13:49:51,IN,Porbandar,21.64,69.61,78.51,77,11.61,0
377,2020-04-09 13:49:51,RU,Okhotsk,59.38,143.3,26.1,86,7.96,0
378,2020-04-09 13:44:53,VE,San Carlos,9.66,-68.58,91.4,42,8.01,96
379,2020-04-09 13:49:51,RU,Andreyevo,55.95,41.15,50.4,53,7.87,73
380,2020-04-09 13:49:51,SB,Kirakira,-10.45,161.92,78.62,80,6.13,26
381,2020-04-09 13:48:56,US,Meridian,43.61,-116.39,46.4,100,3.85,0
382,2020-04-09 13:49:51,PH,San Nicolas,18.17,120.6,77.86,75,12.48,22
383,2020-04-09 13:49:51,BR,Bonfim,3.08,-59.95,90.25,48,6.06,100
384,2020-04-09 13:49:02,US,Freeport,40.66,-73.58,54.0,81,11.41,90
385,2020-04-09 13:49:35,MA,Marrakesh,31.63,-8.01,80.6,34,6.93,20
386,2020-04-09 13:49:51,GB,Colwyn Bay,53.29,-3.73,68.0,72,6.93,87
387,2020-04-09 13:49:51,US,Avera,33.19,-82.53,71.01,82,10.29,1
388,2020-04-09 13:49:52,CO,Tibú,8.64,-72.74,86.67,65,2.01,100
389,2020-04-09 13:49:52,IR,Bardsīr,29.92,56.57,71.6,33,6.93,90
390,2020-04-09 13:49:52,MG,Tsaratanana,-16.78,47.65,78.13,57,10.89,0
391,2020-04-09 13:49:52,RU,Pechenga,69.53,31.17,26.6,63,20.8,20
392,2020-04-09 13:49:52,NG,Maiduguri,11.85,13.16,104.58,7,14.7,98
393,2020-04-09 13:49:52,MX,Jiménez,28.33,-105.4,60.8,48,10.29,90
394,2020-04-09 13:49:52,SA,Sakakah,29.97,40.21,80.6,12,18.34,0
395,2020-04-09 13:49:52,PH,Puro,12.48,123.38,80.96,77,9.78,12
396,2020-04-09 13:39:07,US,Portland,45.52,-122.68,51.01,70,3.15,1
397,2020-04-09 13:49:52,GB,Kirkcudbright,54.84,-4.05,55.11,74,6.78,100
398,2020-04-09 13:49:52,TR,Keskin,39.67,33.61,59.0,40,7.0,0
399,2020-04-09 13:49:53,LY,Misratah,32.38,15.09,62.02,47,10.54,0
400,2020-04-09 13:49:53,JP,Fukuechō,32.69,128.84,58.37,59,15.5,0
401,2020-04-09 13:49:53,TZ,Moshi,-3.35,37.33,86.0,58,12.75,40
402,2020-04-09 13:49:53,UA,Poroshkovo,48.67,22.75,73.4,17,2.24,0
403,2020-04-09 13:49:53,RU,Ostrovnoy,68.05,39.51,24.24,94,29.89,100
404,2020-04-09 13:49:53,RS,Prokuplje,43.23,21.59,71.6,17,14.99,0
405,2020-04-09 13:49:53,AU,Esperance,-33.87,121.9,75.2,33,9.17,27
406,2020-04-09 13:49:53,RU,Lensk,60.73,114.93,35.82,77,5.1,0
407,2020-04-09 13:44:57,ID,Bengkulu,-3.8,102.27,79.83,78,3.49,100
408,2020-04-09 13:48:27,US,Lancaster,40.25,-76.25,55.99,87,18.41,75
409,2020-04-09 13:45:34,CL,Vallenar,-28.57,-70.76,76.26,33,6.38,14
410,2020-04-09 13:49:53,PW,Kloulklubed,7.04,134.26,80.6,83,6.93,75
411,2020-04-09 13:49:53,PH,Dingle,11.0,122.67,79.43,73,8.5,25
412,2020-04-09 13:49:54,RU,Gornopravdinsk,60.05,69.9,26.08,96,7.31,49
413,2020-04-09 13:49:54,LR,Buchanan,5.88,-10.05,78.8,83,3.0,75
414,2020-04-09 13:47:37,US,Chandler,33.31,-111.84,55.0,66,4.7,1
415,2020-04-09 13:49:54,KZ,Ayagoz,47.97,80.44,32.54,77,4.5,100
416,2020-04-09 13:49:54,FR,Arrondissement de Saintes,45.67,-0.75,75.99,25,4.7,0
417,2020-04-09 13:49:54,VU,Isangel,-19.55,169.27,76.57,72,14.32,21
418,2020-04-09 13:49:54,US,Pacifica,37.61,-122.49,55.0,100,5.82,90
419,2020-04-09 13:48:09,CL,Antofagasta,-23.65,-70.4,66.2,82,4.7,90
420,2020-04-09 13:49:54,IN,Pithorāgarh,29.58,80.22,59.47,20,0.16,52
421,2020-04-09 13:47:02,AU,Cairns,-16.92,145.77,77.0,69,10.29,38
422,2020-04-09 13:49:54,GY,Linden,6.0,-58.3,84.2,79,11.41,40
423,2020-04-09 13:49:54,AU,Kiama,-34.68,150.87,62.01,100,6.76,80
424,2020-04-09 13:49:55,UY,Departamento de Maldonado,-34.67,-54.92,66.0,77,13.87,75
425,2020-04-09 13:49:55,TD,Bol,13.46,14.71,96.96,16,6.06,78
426,2020-04-09 13:49:55,PF,Faanui,-16.48,-151.75,82.02,78,10.09,80
427,2020-04-09 13:49:55,SN,Dakar,14.69,-17.44,104.0,69,18.34,0
428,2020-04-09 13:49:55,CN,Zhuhai,22.28,113.57,72.0,83,6.93,0
429,2020-04-09 13:49:55,IT,Pachino,36.72,15.09,66.2,55,8.05,20
430,2020-04-09 13:49:55,VE,Ciudad Bolivar,8.12,-63.55,91.71,42,8.77,100
431,2020-04-09 13:49:55,US,Elizabeth City,36.29,-76.25,64.99,82,3.36,75
432,2020-04-09 13:49:55,BR,Porto Walter,-8.27,-72.74,85.3,57,3.96,20
433,2020-04-09 13:49:56,PT,Lagoa,39.05,-27.98,61.61,72,7.52,100
434,2020-04-09 13:49:56,NZ,Tuatapere,-46.13,167.68,54.0,88,7.0,38
435,2020-04-09 13:49:56,RU,Togur,58.36,82.83,29.95,91,11.54,50
436,2020-04-09 13:49:56,NZ,Waipawa,-41.41,175.52,48.2,93,2.24,55
437,2020-04-09 13:49:56,PE,Hualmay,-11.1,-77.61,78.15,64,7.78,55
438,2020-04-09 13:49:56,IN,Wārāseonī,21.75,80.03,87.91,12,0.78,0
439,2020-04-09 13:49:56,GB,Margate,51.38,1.39,69.01,55,10.29,0
440,2020-04-09 13:49:56,PE,Coracora,-15.03,-73.78,61.12,14,3.02,72
441,2020-04-09 13:49:56,AT,Jenbach,47.4,11.74,70.0,30,6.93,75
442,2020-04-09 13:49:56,AR,General Roca,-39.03,-67.58,59.0,54,6.93,0
443,2020-04-09 13:49:56,CL,Diego de Almagro,-26.37,-70.05,75.7,25,5.46,1
444,2020-04-09 13:49:56,RU,Severo-Kuril'sk,50.68,156.12,28.24,94,5.75,72
445,2020-04-09 13:49:56,CA,Calmar,53.27,-113.82,30.99,63,19.46,90
446,2020-04-09 13:49:57,NO,Sørland,67.67,12.69,33.8,74,9.17,20
447,2020-04-09 13:49:57,GN,Mandiana,10.63,-8.68,103.35,19,5.23,52
448,2020-04-09 13:49:57,NZ,Okato,-39.2,173.88,51.01,59,8.01,60
449,2020-04-09 13:46:24,GF,Cayenne,4.93,-52.33,86.0,70,12.75,75
450,2020-04-09 13:49:57,US,Kahului,20.89,-156.47,71.6,94,4.7,90
451,2020-04-09 13:49:57,PY,General José Eduvigis Díaz,-27.17,-58.42,69.01,55,4.0,0
452,2020-04-09 13:46:55,BR,Imbituba,-28.24,-48.67,69.8,64,4.7,16
453,2020-04-09 13:49:57,BR,Vila Velha,-20.33,-40.29,78.01,83,6.93,90
454,2020-04-09 13:45:20,US,‘Āhuimanu,21.44,-157.84,69.8,94,4.56,75
455,2020-04-09 13:49:57,NO,Vardø,70.37,31.11,25.56,91,24.4,100
456,2020-04-09 13:49:57,CD,Lusambo,-4.97,23.45,88.79,47,0.94,93
457,2020-04-09 13:49:57,GR,Palekastro,35.2,26.25,63.0,51,11.01,48
458,2020-04-09 13:49:57,BR,Nhamundá,-2.19,-56.71,75.76,96,2.33,100
459,2020-04-09 13:49:57,TO,Neiafu,-18.65,-173.98,80.64,83,12.86,18
460,2020-04-09 13:49:57,NG,Kontagora,10.4,5.47,99.36,25,6.31,90
461,2020-04-09 13:49:57,PH,Gadung,6.8,124.02,80.65,75,3.09,88
462,2020-04-09 13:49:58,RU,Srednekolymsk,67.45,153.68,-0.72,91,8.63,69
463,2020-04-09 13:49:58,LY,Ubari,26.59,12.78,79.48,14,8.1,0
464,2020-04-09 13:49:58,RU,Beringovskiy,63.05,179.32,11.91,91,4.0,78
465,2020-04-09 13:49:58,RU,Batagay-Alyta,67.8,130.41,19.51,86,6.26,24
466,2020-04-09 13:49:58,SB,Buala,-8.14,159.59,81.79,79,4.52,18
467,2020-04-09 13:49:58,MX,Todos Santos,23.45,-110.22,70.0,64,10.29,75
468,2020-04-09 13:47:25,BR,Padre Paraíso,-17.07,-41.48,69.3,75,4.16,100
469,2020-04-09 13:49:58,TR,Heraclea,37.51,34.05,54.27,39,3.83,100
470,2020-04-09 13:49:59,IN,Leh,34.17,77.58,24.69,22,5.39,99
471,2020-04-09 13:49:59,GB,Brae,60.4,-1.35,46.4,60,4.7,20
472,2020-04-09 13:49:59,UA,Lebedyn,50.59,34.48,59.43,40,7.23,14
473,2020-04-09 13:49:59,MR,Adrar,20.5,-10.07,99.55,7,16.6,0
474,2020-04-09 13:49:59,NE,Agadez,19.75,10.25,93.56,9,8.01,71
475,2020-04-09 13:49:59,UA,Druzhba,52.04,33.95,56.62,47,9.64,75
476,2020-04-09 13:49:59,SE,Ludvika,60.15,15.19,51.01,31,18.34,10
477,2020-04-09 13:49:59,IT,Besana in Brianza,45.7,9.29,75.99,32,4.7,19
478,2020-04-09 13:49:59,BO,Uyuni,-20.46,-66.83,53.6,10,8.81,8
479,2020-04-09 13:49:59,JP,Namie,37.48,141.0,46.0,77,8.28,100
480,2020-04-09 13:49:59,GL,Nuuk,64.18,-51.72,39.2,48,5.82,20
481,2020-04-09 13:44:38,US,North Bend,43.41,-124.22,45.0,100,8.16,90
482,2020-04-09 13:49:59,CV,Praia,14.92,-23.51,86.0,40,20.8,0
483,2020-04-09 13:50:00,RU,Zeya,53.75,127.27,30.51,89,4.05,51
484,2020-04-09 13:50:00,MG,Beloha,-25.17,45.05,70.43,66,17.13,74
485,2020-04-09 13:50:00,PE,Pisco,-13.7,-76.22,72.0,30,2.24,40
486,2020-04-09 13:50:00,NC,Pouébo,-20.4,164.57,72.86,81,9.01,15
487,2020-04-09 13:50:00,MX,Villa Vicente Guerrero,19.12,-98.17,68.25,26,5.19,66
488,2020-04-09 13:50:00,BR,Maragogi,-9.01,-35.22,86.45,58,7.92,74
489,2020-04-09 13:50:00,BO,Puerto Quijarro,-17.78,-57.77,82.08,42,6.08,27
490,2020-04-09 13:50:00,IR,Bandar-e Lengeh,26.56,54.88,89.6,33,9.17,13
491,2020-04-09 13:50:00,RU,Chokurdakh,70.63,147.92,0.27,94,7.45,90
492,2020-04-09 13:50:00,FR,Aire-sur-la-Lys,50.64,2.4,78.01,35,8.05,0
493,2020-04-09 13:50:00,AU,Yeppoon,-23.13,150.73,71.6,78,3.36,7
494,2020-04-09 13:50:00,CA,Matagami,49.75,-77.63,28.4,100,9.17,90
495,2020-04-09 13:50:00,UA,Verkhniy Rohachyk,47.25,34.34,58.26,45,2.86,0
496,2020-04-09 13:50:01,JP,Izumo,35.37,132.77,51.8,57,3.36,40
497,2020-04-09 13:50:01,CM,Bertoua,4.58,13.68,77.77,69,3.53,97
498,2020-04-09 13:50:01,TH,Kathu,7.92,98.33,84.2,62,5.82,40
499,2020-04-09 13:50:01,CA,Esterhazy,50.65,-102.08,18.36,87,12.19,69
500,2020-04-09 13:50:01,CN,Yichun,47.7,128.9,32.29,73,2.59,0
501,2020-04-09 13:50:01,NO,Svelgen,61.77,5.3,39.2,69,6.93,75
502,2020-04-09 13:48:20,CL,Coquimbo,-29.95,-71.34,62.6,82,2.24,90
503,2020-04-09 13:50:01,RU,Kosh-Agach,50.0,88.67,35.49,37,2.51,49
504,2020-04-09 13:50:01,MG,Ambilobe,-13.2,49.05,78.53,82,1.32,6
505,2020-04-09 13:50:02,RU,Severo-Yeniseyskiy,60.37,93.04,26.73,90,8.32,98
506,2020-04-09 13:50:02,TR,Şile,41.18,29.61,57.0,58,18.34,2
507,2020-04-09 13:50:02,RU,Tsimmerbude,54.67,20.13,50.0,71,17.9,35
508,2020-04-09 13:48:09,US,Green River,41.53,-109.47,33.01,26,6.93,1
509,2020-04-09 13:50:02,MZ,Nacala,-14.54,40.67,80.1,78,11.56,3
510,2020-04-09 13:50:02,RU,Poyarkovo,49.6,128.68,36.28,76,6.33,2
511,2020-04-09 13:50:02,RU,Zhigansk,66.77,123.37,32.79,93,19.42,100
512,2020-04-09 13:50:02,ZA,Kuruman,-27.45,23.43,81.0,46,1.01,61
513,2020-04-09 13:50:02,CL,Buin,-33.73,-70.75,53.6,87,5.44,75
514,2020-04-09 13:50:02,US,Meadow Lake,34.8,-106.54,57.99,37,3.36,75
515,2020-04-09 13:50:02,AU,Hervey Bay,-25.3,152.85,70.0,82,5.82,64
516,2020-04-09 13:47:15,SA,Buraidah,26.33,43.98,100.4,25,17.22,75
517,2020-04-09 13:50:03,AR,Río Gallegos,-51.62,-69.22,51.8,71,3.36,56
518,2020-04-09 13:50:03,ML,Tessalit,20.2,1.01,103.66,6,12.57,43
519,2020-04-09 13:50:03,MM,Myitkyina,25.38,97.4,79.34,37,2.26,69
520,2020-04-09 13:50:03,SN,Bakel,14.9,-12.46,108.01,6,4.68,0
521,2020-04-09 13:50:03,CL,Calbuco,-41.77,-73.13,44.6,100,2.24,75
522,2020-04-09 13:50:03,BO,Caranavi,-15.82,-67.55,74.12,48,3.04,64
523,2020-04-09 13:50:03,KZ,Emba,48.83,58.14,44.17,54,8.86,0
524,2020-04-09 13:49:39,RU,Egvekinot,66.32,-179.17,-6.0,86,5.46,40
525,2020-04-09 13:50:03,BR,Salinópolis,-0.61,-47.36,81.68,83,10.6,17
526,2020-04-09 13:50:03,AU,Queanbeyan,-35.35,149.23,57.99,87,6.93,90
527,2020-04-09 13:50:03,NO,Kirkenær,60.46,12.06,48.99,31,8.05,0
528,2020-04-09 13:45:28,SA,Riyadh,24.69,46.72,102.2,10,14.99,37
529,2020-04-09 13:50:03,PL,Lębork,54.54,17.75,60.01,58,24.16,40
530,2020-04-09 13:50:03,PH,San Fernando,15.03,120.69,86.0,83,11.41,75
531,2020-04-09 13:50:03,IN,Barghāt,22.03,79.72,85.48,13,4.85,6
532,2020-04-09 13:50:03,AO,Longonjo,-12.91,15.25,80.6,54,9.17,40
533,2020-04-09 13:50:03,CA,Fort Saint James,54.43,-124.25,34.07,65,4.18,87
534,2020-04-09 13:50:04,FI,Varkaus,62.32,27.87,44.6,48,17.22,75
535,2020-04-09 13:50:04,RU,Imeni Poliny Osipenko,52.42,136.49,31.42,94,4.72,4
536,2020-04-09 13:50:04,CN,Chuzhou,32.32,118.3,63.0,68,1.01,42
537,2020-04-09 13:46:35,US,Nantucket,41.28,-70.1,45.0,100,13.87,90
538,2020-04-09 13:50:04,CA,Hudson Bay,52.85,-102.38,17.64,91,7.67,73
539,2020-04-09 13:50:04,BR,São Miguel do Araguaia,-13.28,-50.16,85.08,63,4.32,44
540,2020-04-09 13:50:04,RU,Krasnosel'kup,65.7,82.47,21.81,96,17.07,100
541,2020-04-09 13:50:04,CD,Kisangani,0.52,25.2,77.04,74,4.7,100
542,2020-04-09 13:50:04,PK,Gwadar,25.12,62.33,79.93,67,9.31,0
543,2020-04-09 13:50:04,SD,Umm Kaddadah,13.6,26.69,99.91,7,7.31,15
544,2020-04-09 13:44:38,CA,Kenora,49.82,-94.43,26.6,79,12.75,90
545,2020-04-09 13:50:04,RU,Ust'-Ishim,57.69,71.17,29.17,95,6.62,43
546,2020-04-09 13:50:04,BR,Touros,-5.2,-35.46,87.8,70,9.17,75
547,2020-04-09 13:50:04,ZM,Kabwe,-14.45,28.45,73.65,47,10.8,95
548,2020-04-09 13:50:04,GB,Newport,51.59,-3.0,73.4,43,9.17,94
549,2020-04-09 13:50:05,BR,Paragominas,-2.97,-47.48,86.58,67,3.44,85
550,2020-04-09 13:50:05,US,Russell,32.35,-85.2,75.0,94,6.93,1
551,2020-04-09 13:50:05,IQ,Rāwah,34.48,41.91,79.09,24,14.61,5
552,2020-04-09 13:50:05,GH,Esim,4.87,-2.24,87.01,66,11.07,54
553,2020-04-09 13:50:05,US,Cañon City,38.44,-105.24,39.99,41,4.85,1
554,2020-04-09 13:50:05,GB,Cleethorpes,53.56,-0.03,59.0,93,13.87,98
555,2020-04-09 13:50:05,RU,Starosubkhangulovo,53.1,57.44,40.21,75,7.23,87
556,2020-04-09 13:50:05,ID,Tambun,-6.26,107.07,82.4,78,5.82,40
557,2020-04-09 13:50:05,CA,Chapais,49.78,-74.85,28.4,50,10.29,90
558,2020-04-09 13:49:19,AO,Luanda,-8.84,13.23,84.2,70,9.17,40
559,2020-04-09 13:50:06,EG,Marsá Maţrūḩ,31.35,27.25,62.6,63,12.75,75
560,2020-04-09 13:50:06,BR,Realeza,-25.77,-53.53,76.77,28,2.62,0
561,2020-04-09 13:50:06,SA,Umluj,25.02,37.27,76.86,38,15.93,0
562,2020-04-09 13:50:06,RU,Turukhansk,65.82,87.98,26.91,96,20.71,100
563,2020-04-09 13:50:06,PG,Kieta,-6.22,155.63,80.11,78,2.77,92
564,2020-04-09 13:50:06,RU,Vrangel',42.73,133.08,33.84,90,3.4,34
565,2020-04-09 13:50:06,JP,Katsuura,35.13,140.3,50.0,87,19.46,75
566,2020-04-09 13:45:40,BR,Caravelas,-17.71,-39.25,75.9,89,13.87,99
567,2020-04-09 13:50:06,AR,Rawson,-43.3,-65.1,71.11,37,25.68,0
568,2020-04-09 13:50:06,NZ,Dunedin,-45.87,170.5,54.0,79,15.48,85
569,2020-04-09 13:50:06,RU,Aksarka,66.56,67.8,30.06,96,17.96,100
570,2020-04-09 13:50:06,NZ,Te Anau,-45.42,167.72,46.24,75,2.8,2
571,2020-04-09 13:50:06,CN,Hongjiang,27.11,110.0,65.5,63,2.8,9
572,2020-04-09 13:50:06,IN,Sīra,13.75,76.91,86.36,29,8.05,14
573,2020-04-09 13:50:06,NP,Pokhara,28.23,83.98,64.92,19,3.76,52
574,2020-04-09 13:50:06,US,Broome,42.25,-75.83,53.01,81,14.99,90
575,2020-04-09 13:50:06,CA,Dryden,49.78,-92.75,24.8,85,10.29,90
576,2020-04-09 13:50:06,RU,Gordeyevka,52.96,31.97,57.88,49,8.75,63
577,2020-04-09 13:50:07,AU,Port Hedland,-20.32,118.57,78.8,88,4.7,82
578,2020-04-09 13:50:07,VE,Cumana,10.46,-64.18,78.8,88,19.46,89
579,2020-04-09 13:50:07,CV,Praia,14.92,-23.51,86.0,40,20.8,0
580,2020-04-09 13:50:07,LY,Mizdah,31.45,12.98,67.41,22,0.63,4
581,2020-04-09 13:50:07,MU,Grand Gaube,-20.01,57.66,82.4,74,17.22,75
582,2020-04-09 13:47:02,NG,Jalingo,8.88,11.37,99.36,29,8.1,100
583,2020-04-09 13:50:07,BO,Urubichá,-15.38,-62.95,80.96,27,5.79,0
584,2020-04-09 13:50:07,BO,La Paz,-16.5,-68.15,46.4,75,5.82,20
585,2020-04-09 13:50:07,US,Nome,64.5,-165.41,8.01,77,13.87,90
586,2020-04-09 13:46:49,NE,Mayahi,13.96,7.67,103.93,7,10.51,78
587,2020-04-09 13:50:07,MG,Ampanihy,-24.7,44.75,70.36,63,15.5,90
588,2020-04-09 13:50:07,NG,Awka,6.21,7.07,89.6,62,5.82,75
589,2020-04-09 13:50:07,ID,Tual,-5.67,132.75,83.79,74,8.01,67
590,2020-04-09 13:50:07,IS,Husavik,66.04,-17.34,37.4,51,12.75,0
591,2020-04-09 13:50:08,MY,Kuching,1.55,110.33,82.0,94,3.36,40
592,2020-04-09 13:50:08,MX,Guaymas,27.93,-110.9,59.0,76,5.99,6
593,2020-04-09 13:50:08,BR,Mineiros,-17.57,-52.55,75.31,62,5.64,95
594,2020-04-09 13:50:08,AO,Soyo,-6.13,12.37,89.6,62,6.93,20
595,2020-04-09 13:50:08,MG,Mahajanga,-15.72,46.32,93.2,49,6.93,20
596,2020-04-09 13:50:08,IN,Dwārka,22.24,68.97,78.35,85,14.79,0
597,2020-04-09 13:50:08,CA,Shellbrook,53.22,-106.4,-2.2,91,3.36,20
598,2020-04-09 13:50:01,US,Fairbanks,64.84,-147.72,17.6,85,9.17,40
599,2020-04-09 13:50:08,RE,Sainte-Marie,-20.9,55.55,84.2,70,13.87,20
600,2020-04-09 13:50:08,RU,Gornyy,55.12,83.91,29.66,89,6.42,100
601,2020-04-09 13:50:08,GB,Liverpool,53.41,-2.98,68.0,60,11.41,96
602,2020-04-09 13:50:08,KZ,Kushmurun,52.45,64.63,36.7,74,8.01,10
603,2020-04-09 13:50:08,LY,Al Bardīyah,31.76,25.09,59.05,54,24.38,5
604,2020-04-09 13:50:08,PA,Portobelo,9.55,-79.65,84.0,74,3.36,40
605,2020-04-09 13:50:08,PF,Tevaitoa,-16.78,-151.5,82.85,78,10.76,92
606,2020-04-09 13:50:08,BR,São João da Barra,-21.64,-41.05,78.8,73,5.82,90
607,2020-04-09 13:47:08,IN,Tura,25.52,90.22,75.7,26,1.63,13
608,2020-04-09 13:50:09,AU,Flinders,-34.58,150.86,62.01,100,6.29,84
609,2020-04-09 13:50:09,CN,Rucheng,32.39,120.56,55.99,83,1.01,0
610,2020-04-09 13:50:09,DE,Löningen,52.73,7.77,68.0,37,8.05,49
611,2020-04-09 13:50:09,PH,Maguling,6.09,124.4,80.69,76,1.54,73
612,2020-04-09 13:50:09,NZ,Dargaville,-35.93,173.88,57.15,79,6.08,77
613,2020-04-09 13:50:10,TH,Mae Sai,20.43,99.88,82.99,58,4.7,20
614,2020-04-09 13:50:10,RU,Ust-Nera,64.57,143.2,11.62,85,3.27,10
615,2020-04-09 13:50:10,ZM,Kalengwa,-13.47,25.0,73.74,54,8.48,25
616,2020-04-09 13:50:10,IS,Vestmannaeyjar,63.44,-20.27,39.2,64,5.82,20
617,2020-04-09 13:50:10,RU,Talnakh,69.49,88.4,23.0,100,35.79,90
618,2020-04-09 13:50:10,CA,Smithers,54.78,-127.17,35.6,80,4.7,75
619,2020-04-09 13:50:10,RU,Vuktyl,63.86,57.31,35.55,91,16.11,100
620,2020-04-09 13:50:10,US,Marshall,34.38,-86.33,64.99,88,10.29,1
621,2020-04-09 13:50:10,RU,Aktash,50.3,87.73,29.77,43,1.39,70
622,2020-04-09 13:50:10,RU,Izhma,65.01,53.91,35.26,94,10.8,100
623,2020-04-09 13:50:10,BR,Centenário do Sul,-22.82,-51.6,74.91,57,7.16,0
624,2020-04-09 13:50:10,NU,Alofi,-19.06,-169.92,81.9,82,17.85,99
625,2020-04-09 13:49:09,US,Riverton,40.52,-111.94,53.01,65,11.41,75
626,2020-04-09 13:50:11,RU,Yar-Sale,66.83,70.83,29.03,96,18.03,57
627,2020-04-09 13:50:11,BR,Pompéu,-19.22,-44.94,78.75,60,0.49,48
628,2020-04-09 13:50:11,US,Fortuna,40.6,-124.16,46.0,93,4.97,90
629,2020-04-09 13:47:18,US,West Fargo,46.88,-96.9,30.2,79,13.87,1
630,2020-04-09 13:50:11,US,Ketchikan,55.34,-131.65,39.2,93,5.82,1
631,2020-04-09 13:50:11,CD,Ilebo,-4.32,20.58,81.01,78,2.55,100
632,2020-04-09 13:50:11,TZ,Sokoni,-6.43,39.55,87.8,70,8.05,75
633,2020-04-09 13:50:11,PT,Camacha,33.08,-16.33,71.6,73,12.75,20
634,2020-04-09 13:50:11,RU,Krasnoborsk,61.56,45.93,41.43,77,8.23,100
635,2020-04-09 13:50:11,MX,Puerto Peñasco,31.32,-113.53,60.76,52,10.31,0
636,2020-04-09 13:50:12,GB,Portree,57.41,-6.19,52.0,84,5.99,100
637,2020-04-09 13:50:12,RU,Tara,56.89,74.37,29.71,92,7.65,41
638,2020-04-09 13:50:12,FR,Vendôme,47.8,1.07,77.0,29,5.82,0
639,2020-04-09 13:50:12,BR,Alta Floresta,-9.88,-56.09,73.4,100,1.12,75
640,2020-04-09 13:49:46,NI,Bluefields,12.01,-83.76,82.4,78,4.7,40
641,2020-04-09 13:50:12,CF,Obo,5.4,26.49,82.83,59,3.09,96
642,2020-04-09 13:50:12,RU,Tigil',57.8,158.67,15.22,92,2.8,100
